frame.time_epoch,ip.src,ip.dst,frame.len,tcp.srcport,tcp.dstport
1751014404.283759000,,,1292,,
1751014404.283761000,,,1292,,
1751014404.283762000,,,1292,,
1751014404.283764000,,,1292,,
1751014404.283766000,,,1292,,
1751014404.283767000,,,1292,,
1751014404.283769000,,,1292,,
1751014404.283771000,,,1292,,
1751014404.284036000,,,97,,
1751014404.284116000,,,97,,
1751014404.284211000,,,97,,
1751014404.284347000,,,97,,
1751014404.284408000,,,98,,
1751014404.284464000,,,98,,
1751014404.286590000,,,99,,
1751014404.293579000,,,1292,,
1751014404.293581000,,,1292,,
1751014404.293582000,,,1292,,
1751014404.293584000,,,1292,,
1751014404.293586000,,,1292,,
1751014404.293587000,,,1292,,
1751014404.293589000,,,1292,,
1751014404.293591000,,,1292,,
1751014404.293592000,,,1292,,
1751014404.293594000,,,1292,,
1751014404.293595000,,,1292,,
1751014404.293597000,,,1292,,
1751014404.293599000,,,1292,,
1751014404.293601000,,,1292,,
1751014404.293602000,,,1292,,
1751014404.293604000,,,1292,,
1751014404.293605000,,,1292,,
1751014404.293607000,,,1292,,
1751014404.293609000,,,811,,
1751014404.293610000,,,1285,,
1751014404.293612000,,,1292,,
1751014404.293614000,,,1292,,
1751014404.293615000,,,1292,,
1751014404.293617000,,,1292,,
1751014404.293844000,,,95,,
1751014404.293931000,,,95,,
1751014404.294393000,,,1292,,
1751014404.294395000,,,1292,,
1751014404.294396000,,,1292,,
1751014404.294397000,,,1292,,
1751014404.296082000,,,96,,
1751014404.304423000,,,1292,,
1751014404.304426000,,,1292,,
1751014404.304428000,,,1292,,
1751014404.304431000,,,1292,,
1751014404.304433000,,,1292,,
1751014404.304443000,,,1292,,
1751014404.304445000,,,1292,,
1751014404.304447000,,,1292,,
1751014404.304448000,,,1292,,
1751014404.304450000,,,1292,,
1751014404.304451000,,,1292,,
1751014404.304453000,,,1292,,
1751014404.304455000,,,1292,,
1751014404.304456000,,,1292,,
1751014404.304458000,,,1292,,
1751014404.304460000,,,1292,,
1751014404.304461000,,,1292,,
1751014404.304463000,,,1292,,
1751014404.304464000,,,1292,,
1751014404.304466000,,,1292,,
1751014404.304468000,,,1292,,
1751014404.304469000,,,1292,,
1751014404.304471000,,,1292,,
1751014404.304476000,,,1292,,
1751014404.304723000,,,95,,
1751014404.304781000,,,95,,
1751014404.304912000,,,1292,,
1751014404.304914000,,,1292,,
1751014404.304916000,,,1292,,
1751014404.304917000,,,1292,,
1751014404.304919000,,,1292,,
1751014404.304920000,,,1292,,
1751014404.304921000,,,1292,,
1751014404.304922000,,,1292,,
1751014404.304924000,,,1292,,
1751014404.304925000,,,1292,,
1751014404.304927000,,,1292,,
1751014404.304928000,,,1292,,
1751014404.304930000,,,1292,,
1751014404.304931000,,,1292,,
1751014404.304932000,,,1292,,
1751014404.304933000,,,1292,,
1751014404.304934000,,,1292,,
1751014404.304936000,,,1292,,
1751014404.304937000,,,1292,,
1751014404.304939000,,,1292,,
1751014404.304940000,,,1292,,
1751014404.304941000,,,1292,,
1751014404.304943000,,,1292,,
1751014404.304944000,,,1292,,
1751014404.305108000,,,95,,
1751014404.305131000,,,1292,,
1751014404.305133000,,,1292,,
1751014404.305135000,,,1292,,
1751014404.305136000,,,1292,,
1751014404.305138000,,,1292,,
1751014404.305139000,,,1292,,
1751014404.305141000,,,1292,,
1751014404.305142000,,,1292,,
1751014404.305144000,,,1292,,
1751014404.305146000,,,1292,,
1751014404.305147000,,,1292,,
1751014404.305148000,,,1292,,
1751014404.305150000,,,1292,,
1751014404.305151000,,,1292,,
1751014404.305153000,,,1292,,
1751014404.305154000,,,1292,,
1751014404.305156000,,,1292,,
1751014404.305157000,,,1292,,
1751014404.305159000,,,1292,,
1751014404.305160000,,,1292,,
1751014404.305161000,,,1292,,
1751014404.305163000,,,1292,,
1751014404.305164000,,,1292,,
1751014404.305165000,,,1292,,
1751014404.305167000,,,1292,,
1751014404.305168000,,,1292,,
1751014404.305169000,,,95,,
1751014404.305170000,,,1292,,
1751014404.305171000,,,1292,,
1751014404.305173000,,,1292,,
1751014404.305174000,,,1292,,
1751014404.305175000,,,1292,,
1751014404.305176000,,,1292,,
1751014404.305178000,,,1292,,
1751014404.305179000,,,1292,,
1751014404.305180000,,,1292,,
1751014404.305182000,,,1292,,
1751014404.305183000,,,1292,,
1751014404.305184000,,,1292,,
1751014404.305185000,,,1292,,
1751014404.305187000,,,1292,,
1751014404.305188000,,,1292,,
1751014404.305189000,,,1292,,
1751014404.305190000,,,1292,,
1751014404.305192000,,,1292,,
1751014404.305347000,,,100,,
1751014404.305416000,,,95,,
1751014404.305481000,,,95,,
1751014404.305541000,,,95,,
1751014404.305642000,,,95,,
1751014404.307652000,,,96,,
1751014404.312891000,,,1292,,
1751014404.312892000,,,1292,,
1751014404.314307000,,,1292,,
1751014404.314311000,,,1292,,
1751014404.314314000,,,1292,,
1751014404.314317000,,,1292,,
1751014404.314321000,,,1292,,
1751014404.314324000,,,1292,,
1751014404.314328000,,,1292,,
1751014404.314331000,,,1292,,
1751014404.314334000,,,1292,,
1751014404.314337000,,,1292,,
1751014404.314340000,,,1292,,
1751014404.314347000,,,1292,,
1751014404.314351000,,,1292,,
1751014404.314363000,,,1292,,
1751014404.314366000,,,1292,,
1751014404.314368000,,,1292,,
1751014404.314371000,,,1292,,
1751014404.314373000,,,1292,,
1751014404.314579000,,,95,,
1751014404.314632000,,,95,,
1751014404.324504000,,,1292,,
1751014404.324506000,,,1292,,
1751014404.324508000,,,1292,,
1751014404.324510000,,,1292,,
1751014404.324511000,,,1292,,
1751014404.324513000,,,1292,,
1751014404.324514000,,,1292,,
1751014404.324516000,,,1292,,
1751014404.324518000,,,1292,,
1751014404.324520000,,,1292,,
1751014404.324521000,,,1292,,
1751014404.324523000,,,1292,,
1751014404.324525000,,,1292,,
1751014404.324526000,,,1292,,
1751014404.324528000,,,1292,,
1751014404.324530000,,,1292,,
1751014404.324534000,,,1292,,
1751014404.324536000,,,1292,,
1751014404.324538000,,,1292,,
1751014404.324539000,,,1292,,
1751014404.324541000,,,1292,,
1751014404.324542000,,,1292,,
1751014404.324543000,,,1292,,
1751014404.324545000,,,1292,,
1751014404.324547000,,,1292,,
1751014404.324548000,,,1292,,
1751014404.324553000,,,1292,,
1751014404.324555000,,,1292,,
1751014404.324557000,,,1292,,
1751014404.324558000,,,1292,,
1751014404.324560000,,,1292,,
1751014404.324562000,,,1292,,
1751014404.324563000,,,1292,,
1751014404.324565000,,,1292,,
1751014404.324566000,,,1292,,
1751014404.324568000,,,1292,,
1751014404.324570000,,,1292,,
1751014404.324571000,,,1292,,
1751014404.324573000,,,1292,,
1751014404.324574000,,,1292,,
1751014404.324576000,,,1292,,
1751014404.324577000,,,1292,,
1751014404.324579000,,,1292,,
1751014404.324580000,,,1292,,
1751014404.324582000,,,1292,,
1751014404.324583000,,,1292,,
1751014404.324585000,,,1292,,
1751014404.324586000,,,1292,,
1751014404.324588000,,,1292,,
1751014404.324590000,,,1292,,
1751014404.324594000,,,1292,,
1751014404.324801000,,,1000,,
1751014404.324802000,,,1285,,
1751014404.324804000,,,1292,,
1751014404.324805000,,,1292,,
1751014404.324807000,,,1292,,
1751014404.324884000,,,94,,
1751014404.324961000,,,94,,
1751014404.325023000,,,94,,
1751014404.325141000,,,94,,
1751014404.325202000,,,95,,
1751014404.327357000,,,96,,
1751014404.342248000,,,1292,,
1751014404.342250000,,,1292,,
1751014404.342252000,,,1292,,
1751014404.342254000,,,1292,,
1751014404.342255000,,,1292,,
1751014404.342257000,,,1292,,
1751014404.342702000,,,1292,,
1751014404.342704000,,,1292,,
1751014404.342705000,,,1292,,
1751014404.342707000,,,1292,,
1751014404.342708000,,,1292,,
1751014404.342710000,,,1292,,
1751014404.342711000,,,1292,,
1751014404.342713000,,,1292,,
1751014404.342714000,,,1292,,
1751014404.342715000,,,1292,,
1751014404.342717000,,,1292,,
1751014404.342718000,,,1292,,
1751014404.342719000,,,1292,,
1751014404.342721000,,,1292,,
1751014404.342723000,,,1292,,
1751014404.342724000,,,1292,,
1751014404.342725000,,,1292,,
1751014404.342727000,,,1292,,
1751014404.342728000,,,1292,,
1751014404.342729000,,,1292,,
1751014404.342731000,,,1292,,
1751014404.342732000,,,1292,,
1751014404.342734000,,,1292,,
1751014404.342735000,,,1292,,
1751014404.342737000,,,1292,,
1751014404.342738000,,,1292,,
1751014404.342739000,,,1292,,
1751014404.342741000,,,1292,,
1751014404.342742000,,,1292,,
1751014404.342744000,,,1292,,
1751014404.342745000,,,1292,,
1751014404.342746000,,,1292,,
1751014404.342748000,,,1292,,
1751014404.342749000,,,1292,,
1751014404.342751000,,,1292,,
1751014404.342752000,,,1292,,
1751014404.342753000,,,1292,,
1751014404.342755000,,,1292,,
1751014404.342756000,,,1292,,
1751014404.342757000,,,1292,,
1751014404.342759000,,,1292,,
1751014404.342760000,,,1292,,
1751014404.342762000,,,1292,,
1751014404.342763000,,,1292,,
1751014404.342764000,,,1292,,
1751014404.343055000,,,95,,
1751014404.343128000,,,95,,
1751014404.343189000,,,95,,
1751014404.343284000,,,1292,,
1751014404.343286000,,,1292,,
1751014404.343287000,,,1292,,
1751014404.343289000,,,1292,,
1751014404.343291000,,,1292,,
1751014404.343293000,,,1292,,
1751014404.343294000,,,1292,,
1751014404.343296000,,,1292,,
1751014404.343297000,,,1292,,
1751014404.343299000,,,1292,,
1751014404.343300000,,,1292,,
1751014404.343302000,,,1292,,
1751014404.343303000,,,1292,,
1751014404.343304000,,,95,,
1751014404.343306000,,,1292,,
1751014404.343307000,,,1292,,
1751014404.343308000,,,1292,,
1751014404.343310000,,,1292,,
1751014404.343312000,,,1292,,
1751014404.343313000,,,1292,,
1751014404.343315000,,,1292,,
1751014404.343316000,,,1292,,
1751014404.343318000,,,1292,,
1751014404.343319000,,,1292,,
1751014404.343321000,,,1292,,
1751014404.343322000,,,1292,,
1751014404.343324000,,,1292,,
1751014404.343325000,,,1292,,
1751014404.343327000,,,1292,,
1751014404.343329000,,,1292,,
1751014404.343330000,,,1292,,
1751014404.343331000,,,1292,,
1751014404.343333000,,,1292,,
1751014404.343334000,,,1292,,
1751014404.343369000,,,95,,
1751014404.343542000,,,95,,
1751014404.343640000,,,100,,
1751014404.343704000,,,95,,
1751014404.345838000,,,96,,
1751014404.363162000,,,1292,,
1751014404.363166000,,,1292,,
1751014404.363168000,,,1292,,
1751014404.363170000,,,1292,,
1751014404.363172000,,,1292,,
1751014404.363174000,,,1292,,
1751014404.363176000,,,1292,,
1751014404.363178000,,,1292,,
1751014404.363181000,,,1292,,
1751014404.363183000,,,1292,,
1751014404.363185000,,,1292,,
1751014404.363187000,,,1292,,
1751014404.363189000,,,1292,,
1751014404.363194000,,,1292,,
1751014404.363196000,,,1292,,
1751014404.363199000,,,1292,,
1751014404.363201000,,,1292,,
1751014404.363202000,,,1292,,
1751014404.363204000,,,1292,,
1751014404.363206000,,,1292,,
1751014404.363209000,,,1292,,
1751014404.363211000,,,1292,,
1751014404.363213000,,,1292,,
1751014404.363215000,,,1292,,
1751014404.363218000,,,1292,,
1751014404.363224000,,,1292,,
1751014404.363226000,,,1292,,
1751014404.363228000,,,1292,,
1751014404.363231000,,,1292,,
1751014404.363233000,,,1292,,
1751014404.363236000,,,1292,,
1751014404.363238000,,,1292,,
1751014404.363241000,,,1292,,
1751014404.363243000,,,1292,,
1751014404.363246000,,,1292,,
1751014404.363248000,,,1292,,
1751014404.363251000,,,1292,,
1751014404.363253000,,,1292,,
1751014404.363258000,,,1292,,
1751014404.363272000,,,1292,,
1751014404.363275000,,,1292,,
1751014404.363277000,,,1292,,
1751014404.363279000,,,1292,,
1751014404.363281000,,,1292,,
1751014404.363283000,,,1292,,
1751014404.363285000,,,1292,,
1751014404.363287000,,,1292,,
1751014404.363289000,,,1292,,
1751014404.363291000,,,1292,,
1751014404.363296000,,,1292,,
1751014404.363299000,,,1292,,
1751014404.363301000,,,1292,,
1751014404.363304000,,,1292,,
1751014404.363307000,,,1292,,
1751014404.363309000,,,1292,,
1751014404.363312000,,,1292,,
1751014404.363314000,,,1292,,
1751014404.363317000,,,1292,,
1751014404.363319000,,,1292,,
1751014404.363322000,,,1292,,
1751014404.363325000,,,1292,,
1751014404.363651000,,,95,,
1751014404.363746000,,,95,,
1751014404.363827000,,,95,,
1751014404.363974000,,,95,,
1751014404.364051000,,,95,,
1751014404.364132000,,,95,,
1751014404.364548000,,,1292,,
1751014404.364550000,,,1292,,
1751014404.364551000,,,1292,,
1751014404.364553000,,,1292,,
1751014404.364555000,,,1292,,
1751014404.364556000,,,1292,,
1751014404.364558000,,,1292,,
1751014404.364560000,,,1292,,
1751014404.364561000,,,1292,,
1751014404.364563000,,,1292,,
1751014404.364564000,,,1292,,
1751014404.364565000,,,1292,,
1751014404.364567000,,,1292,,
1751014404.364568000,,,1292,,
1751014404.364573000,,,1292,,
1751014404.364575000,,,1292,,
1751014404.364576000,,,1292,,
1751014404.364577000,,,1292,,
1751014404.364579000,,,1292,,
1751014404.364580000,,,1292,,
1751014404.364582000,,,1292,,
1751014404.364583000,,,1292,,
1751014404.364585000,,,1292,,
1751014404.364587000,,,1292,,
1751014404.364588000,,,1292,,
1751014404.364801000,,,95,,
1751014404.364872000,,,95,,
1751014404.365056000,,,1292,,
1751014404.365057000,,,1292,,
1751014404.365058000,,,1292,,
1751014404.365060000,,,1292,,
1751014404.365061000,,,1292,,
1751014404.365063000,,,1292,,
1751014404.365064000,,,1292,,
1751014404.365066000,,,1292,,
1751014404.365067000,,,1292,,
1751014404.365069000,,,1292,,
1751014404.365070000,,,1292,,
1751014404.365072000,,,1292,,
1751014404.365073000,,,1292,,
1751014404.365074000,,,1292,,
1751014404.365076000,,,1292,,
1751014404.365080000,,,1292,,
1751014404.365082000,,,1292,,
1751014404.365083000,,,1292,,
1751014404.365084000,,,1292,,
1751014404.365086000,,,1292,,
1751014404.365087000,,,1292,,
1751014404.365088000,,,1292,,
1751014404.365090000,,,1292,,
1751014404.365091000,,,1292,,
1751014404.365093000,,,1292,,
1751014404.365094000,,,1292,,
1751014404.365096000,,,1292,,
1751014404.365097000,,,1292,,
1751014404.365099000,,,1292,,
1751014404.365100000,,,1292,,
1751014404.365102000,,,1292,,
1751014404.365275000,,,95,,
1751014404.365360000,,,95,,
1751014404.365425000,,,95,,
1751014404.367558000,,,96,,
1751014404.386879000,,,1292,,
1751014404.386883000,,,1292,,
1751014404.386886000,,,1292,,
1751014404.386889000,,,1292,,
1751014404.386891000,,,1292,,
1751014404.386893000,,,1292,,
1751014404.386896000,,,1292,,
1751014404.386899000,,,1292,,
1751014404.386906000,,,1292,,
1751014404.386909000,,,1292,,
1751014404.386912000,,,1292,,
1751014404.386915000,,,1292,,
1751014404.386918000,,,1292,,
1751014404.386920000,,,1292,,
1751014404.386923000,,,1292,,
1751014404.386926000,,,1292,,
1751014404.386929000,,,1292,,
1751014404.386931000,,,1292,,
1751014404.386934000,,,1292,,
1751014404.386937000,,,1292,,
1751014404.386939000,,,1292,,
1751014404.386941000,,,1292,,
1751014404.386944000,,,1292,,
1751014404.386949000,,,1292,,
1751014404.386951000,,,1292,,
1751014404.386954000,,,1292,,
1751014404.386956000,,,1292,,
1751014404.386959000,,,1292,,
1751014404.386961000,,,1292,,
1751014404.386963000,,,1292,,
1751014404.386966000,,,1292,,
1751014404.386968000,,,1292,,
1751014404.386971000,,,1292,,
1751014404.386973000,,,1292,,
1751014404.386975000,,,1292,,
1751014404.386978000,,,1292,,
1751014404.386980000,,,1292,,
1751014404.386983000,,,1292,,
1751014404.386985000,,,1292,,
1751014404.386987000,,,1292,,
1751014404.386990000,,,1292,,
1751014404.386992000,,,1292,,
1751014404.386996000,,,1292,,
1751014404.386998000,,,1292,,
1751014404.387001000,,,1292,,
1751014404.387003000,,,1292,,
1751014404.387019000,,,1292,,
1751014404.387021000,,,1292,,
1751014404.387142000,,,1292,,
1751014404.387144000,,,1292,,
1751014404.387145000,,,1292,,
1751014404.387147000,,,1292,,
1751014404.387149000,,,1292,,
1751014404.387150000,,,1292,,
1751014404.387152000,,,1292,,
1751014404.387154000,,,1292,,
1751014404.387156000,,,1292,,
1751014404.387157000,,,1292,,
1751014404.387159000,,,1292,,
1751014404.387161000,,,1292,,
1751014404.387162000,,,1292,,
1751014404.387164000,,,1292,,
1751014404.387166000,,,1292,,
1751014404.387167000,,,1292,,
1751014404.387169000,,,1292,,
1751014404.387170000,,,1292,,
1751014404.387172000,,,1292,,
1751014404.387174000,,,1292,,
1751014404.387175000,,,1292,,
1751014404.387177000,,,1292,,
1751014404.387179000,,,1292,,
1751014404.387180000,,,1292,,
1751014404.387383000,,,95,,
1751014404.387503000,,,95,,
1751014404.387595000,,,95,,
1751014404.387782000,,,95,,
1751014404.387879000,,,95,,
1751014404.387972000,,,100,,
1751014404.388149000,,,95,,
1751014404.389021000,,,1292,,
1751014404.389025000,,,1292,,
1751014404.389028000,,,1292,,
1751014404.389031000,,,1292,,
1751014404.389033000,,,1292,,
1751014404.389036000,,,1292,,
1751014404.389039000,,,1292,,
1751014404.389041000,,,1292,,
1751014404.389044000,,,1292,,
1751014404.389047000,,,1292,,
1751014404.389050000,,,1292,,
1751014404.389056000,,,1292,,
1751014404.389058000,,,1292,,
1751014404.389061000,,,1292,,
1751014404.389064000,,,1292,,
1751014404.389067000,,,1292,,
1751014404.389069000,,,1292,,
1751014404.389071000,,,1292,,
1751014404.389074000,,,1292,,
1751014404.389076000,,,1292,,
1751014404.389079000,,,1292,,
1751014404.389081000,,,1292,,
1751014404.389083000,,,1292,,
1751014404.389086000,,,1292,,
1751014404.389353000,,,95,,
1751014404.389442000,,,95,,
1751014404.389452000,,,1292,,
1751014404.389454000,,,1292,,
1751014404.389455000,,,1292,,
1751014404.389457000,,,1292,,
1751014404.389459000,,,1292,,
1751014404.389460000,,,1292,,
1751014404.389462000,,,1292,,
1751014404.389464000,,,1292,,
1751014404.389466000,,,1292,,
1751014404.389467000,,,1292,,
1751014404.389469000,,,1292,,
1751014404.389470000,,,1292,,
1751014404.389472000,,,1292,,
1751014404.389474000,,,1292,,
1751014404.389475000,,,1292,,
1751014404.389477000,,,1292,,
1751014404.389478000,,,1292,,
1751014404.389480000,,,1292,,
1751014404.389482000,,,1292,,
1751014404.389483000,,,1292,,
1751014404.389485000,,,1292,,
1751014404.389486000,,,1292,,
1751014404.389488000,,,1292,,
1751014404.389490000,,,1292,,
1751014404.389491000,,,1292,,
1751014404.389493000,,,1292,,
1751014404.389495000,,,1292,,
1751014404.389496000,,,1292,,
1751014404.389498000,,,1292,,
1751014404.389499000,,,1292,,
1751014404.389501000,,,1292,,
1751014404.389502000,,,1292,,
1751014404.389504000,,,1292,,
1751014404.389505000,,,1292,,
1751014404.389507000,,,1292,,
1751014404.389508000,,,1292,,
1751014404.389700000,,,95,,
1751014404.389811000,,,95,,
1751014404.389899000,,,95,,
1751014404.390077000,,,95,,
1751014404.390572000,,,1292,,
1751014404.390575000,,,1292,,
1751014404.391769000,,,1292,,
1751014404.391771000,,,1292,,
1751014404.391773000,,,1292,,
1751014404.391775000,,,1292,,
1751014404.391777000,,,1292,,
1751014404.391778000,,,1292,,
1751014404.391780000,,,1292,,
1751014404.391781000,,,1292,,
1751014404.391783000,,,1292,,
1751014404.391789000,,,1292,,
1751014404.391790000,,,1292,,
1751014404.391792000,,,1292,,
1751014404.391794000,,,1292,,
1751014404.391795000,,,1292,,
1751014404.391797000,,,1292,,
1751014404.391799000,,,1292,,
1751014404.391801000,,,1292,,
1751014404.391802000,,,1292,,
1751014404.391976000,,,95,,
1751014404.392081000,,,95,,
1751014404.394285000,,,96,,
1751014404.412057000,,,1292,,
1751014404.412059000,,,1292,,
1751014404.412689000,,,1292,,
1751014404.412690000,,,1292,,
1751014404.412691000,,,1292,,
1751014404.412692000,,,1292,,
1751014404.412693000,,,1292,,
1751014404.412694000,,,1292,,
1751014404.412695000,,,1292,,
1751014404.412696000,,,1292,,
1751014404.412697000,,,1292,,
1751014404.412698000,,,1292,,
1751014404.412699000,,,1292,,
1751014404.412705000,,,1292,,
1751014404.412706000,,,1292,,
1751014404.412707000,,,1292,,
1751014404.412708000,,,1292,,
1751014404.412709000,,,1292,,
1751014404.412710000,,,1292,,
1751014404.412711000,,,1292,,
1751014404.412711000,,,1292,,
1751014404.412712000,,,1292,,
1751014404.412713000,,,1292,,
1751014404.412714000,,,1292,,
1751014404.412715000,,,1292,,
1751014404.412716000,,,1292,,
1751014404.412717000,,,1292,,
1751014404.412718000,,,1292,,
1751014404.412871000,,,95,,
1751014404.412940000,,,95,,
1751014404.413054000,,,1292,,
1751014404.413056000,,,1292,,
1751014404.413057000,,,1292,,
1751014404.413058000,,,1292,,
1751014404.413059000,,,1292,,
1751014404.413060000,,,1292,,
1751014404.413060000,,,1292,,
1751014404.413061000,,,1292,,
1751014404.413062000,,,1292,,
1751014404.413063000,,,1292,,
1751014404.413064000,,,1292,,
1751014404.413065000,,,1292,,
1751014404.413066000,,,1292,,
1751014404.413067000,,,1292,,
1751014404.413068000,,,1292,,
1751014404.413069000,,,1292,,
1751014404.413070000,,,1292,,
1751014404.413071000,,,1292,,
1751014404.413072000,,,1292,,
1751014404.413073000,,,1292,,
1751014404.413074000,,,1292,,
1751014404.413075000,,,1292,,
1751014404.413076000,,,829,,
1751014404.413077000,,,1285,,
1751014404.413169000,,,95,,
1751014404.413249000,,,95,,
1751014404.413332000,,,95,,
1751014404.414269000,,,1292,,
1751014404.414271000,,,1292,,
1751014404.414272000,,,1292,,
1751014404.414274000,,,1292,,
1751014404.414276000,,,1292,,
1751014404.414277000,,,1292,,
1751014404.414279000,,,1292,,
1751014404.414281000,,,1292,,
1751014404.414282000,,,1292,,
1751014404.414284000,,,1292,,
1751014404.414286000,,,1292,,
1751014404.414288000,,,1292,,
1751014404.414294000,,,1292,,
1751014404.414296000,,,1292,,
1751014404.414297000,,,1292,,
1751014404.414299000,,,1292,,
1751014404.414301000,,,1292,,
1751014404.414303000,,,1292,,
1751014404.414304000,,,1292,,
1751014404.414306000,,,1292,,
1751014404.414307000,,,1292,,
1751014404.414309000,,,1292,,
1751014404.414310000,,,1292,,
1751014404.414312000,,,1292,,
1751014404.414317000,,,1292,,
1751014404.414318000,,,1292,,
1751014404.414320000,,,1292,,
1751014404.414321000,,,1292,,
1751014404.414323000,,,1292,,
1751014404.414324000,,,1292,,
1751014404.414326000,,,1292,,
1751014404.414327000,,,1292,,
1751014404.414329000,,,1292,,
1751014404.414331000,,,1292,,
1751014404.414332000,,,1292,,
1751014404.414334000,,,1292,,
1751014404.414339000,,,1292,,
1751014404.414340000,,,1292,,
1751014404.414342000,,,1292,,
1751014404.414344000,,,1292,,
1751014404.414345000,,,1292,,
1751014404.414347000,,,1292,,
1751014404.414348000,,,1292,,
1751014404.414350000,,,1292,,
1751014404.414351000,,,1292,,
1751014404.414353000,,,1292,,
1751014404.414354000,,,1292,,
1751014404.414356000,,,1292,,
1751014404.414358000,,,1292,,
1751014404.414359000,,,1292,,
1751014404.414361000,,,1292,,
1751014404.414363000,,,1292,,
1751014404.414364000,,,1292,,
1751014404.414366000,,,1292,,
1751014404.414367000,,,1292,,
1751014404.414369000,,,1292,,
1751014404.414370000,,,1292,,
1751014404.414371000,,,1292,,
1751014404.414373000,,,1292,,
1751014404.414375000,,,1292,,
1751014404.414376000,,,1292,,
1751014404.414378000,,,1292,,
1751014404.414379000,,,1292,,
1751014404.414381000,,,1292,,
1751014404.414383000,,,1292,,
1751014404.414385000,,,1292,,
1751014404.414386000,,,1292,,
1751014404.414388000,,,1292,,
1751014404.414389000,,,1292,,
1751014404.414391000,,,1292,,
1751014404.414393000,,,1292,,
1751014404.414394000,,,1292,,
1751014404.414396000,,,1292,,
1751014404.414398000,,,1292,,
1751014404.414399000,,,1292,,
1751014404.414401000,,,1292,,
1751014404.414661000,,,95,,
1751014404.414749000,,,95,,
1751014404.414867000,,,95,,
1751014404.414869000,,,1292,,
1751014404.414870000,,,1292,,
1751014404.414872000,,,1292,,
1751014404.414873000,,,1292,,
1751014404.414875000,,,1292,,
1751014404.414876000,,,1292,,
1751014404.414878000,,,1292,,
1751014404.414879000,,,1292,,
1751014404.414881000,,,1292,,
1751014404.414882000,,,1292,,
1751014404.414883000,,,1292,,
1751014404.414885000,,,1292,,
1751014404.414886000,,,1292,,
1751014404.414887000,,,1292,,
1751014404.414889000,,,1292,,
1751014404.414890000,,,1292,,
1751014404.414892000,,,1292,,
1751014404.414893000,,,1292,,
1751014404.414894000,,,1292,,
1751014404.414896000,,,1292,,
1751014404.414897000,,,1292,,
1751014404.414899000,,,1292,,
1751014404.414900000,,,1292,,
1751014404.414901000,,,1292,,
1751014404.415025000,,,95,,
1751014404.415122000,,,100,,
1751014404.415198000,,,95,,
1751014404.415331000,,,95,,
1751014404.415402000,,,95,,
1751014404.415474000,,,95,,
1751014404.415551000,,,95,,
1751014404.415926000,,,1292,,
1751014404.415927000,,,1292,,
1751014404.415929000,,,1292,,
1751014404.415930000,,,1292,,
1751014404.415931000,,,1292,,
1751014404.415933000,,,1292,,
1751014404.415934000,,,1292,,
1751014404.415935000,,,1292,,
1751014404.415937000,,,1292,,
1751014404.415938000,,,1292,,
1751014404.415940000,,,1292,,
1751014404.415941000,,,1292,,
1751014404.416122000,,,95,,
1751014404.416866000,,,1292,,
1751014404.416868000,,,1292,,
1751014404.417154000,,,1292,,
1751014404.417156000,,,1292,,
1751014404.417157000,,,1292,,
1751014404.417159000,,,1292,,
1751014404.417160000,,,1292,,
1751014404.417161000,,,1292,,
1751014404.417163000,,,1292,,
1751014404.417164000,,,1292,,
1751014404.417165000,,,1292,,
1751014404.417167000,,,1292,,
1751014404.417237000,,,1292,,
1751014404.417239000,,,1292,,
1751014404.417324000,,,95,,
1751014404.418415000,,,1292,,
1751014404.418416000,,,1292,,
1751014404.418417000,,,1292,,
1751014404.418418000,,,1292,,
1751014404.418418000,,,1292,,
1751014404.418419000,,,1292,,
1751014404.418420000,,,1292,,
1751014404.418421000,,,1292,,
1751014404.418422000,,,1292,,
1751014404.418422000,,,1292,,
1751014404.418423000,,,1292,,
1751014404.418424000,,,1292,,
1751014404.418425000,,,1292,,
1751014404.418425000,,,1292,,
1751014404.418426000,,,1292,,
1751014404.418427000,,,1292,,
1751014404.418428000,,,1292,,
1751014404.418429000,,,1292,,
1751014404.418534000,,,95,,
1751014404.418606000,,,95,,
1751014404.420068000,,,1292,,
1751014404.420070000,,,1292,,
1751014404.420072000,,,1292,,
1751014404.420074000,,,1292,,
1751014404.420075000,,,1292,,
1751014404.420077000,,,1292,,
1751014404.420079000,,,1292,,
1751014404.420081000,,,1292,,
1751014404.420082000,,,1292,,
1751014404.420084000,,,1292,,
1751014404.420085000,,,1292,,
1751014404.420087000,,,1292,,
1751014404.420088000,,,1292,,
1751014404.420090000,,,1292,,
1751014404.420092000,,,1292,,
1751014404.420093000,,,1292,,
1751014404.420095000,,,1292,,
1751014404.420100000,,,1292,,
1751014404.420101000,,,1292,,
1751014404.420103000,,,1292,,
1751014404.420290000,,,95,,
1751014404.420361000,,,95,,
1751014404.420849000,,,1292,,
1751014404.420851000,,,1292,,
1751014404.420852000,,,1292,,
1751014404.422274000,,,1292,,
1751014404.422277000,,,1292,,
1751014404.422280000,,,1292,,
1751014404.422282000,,,1292,,
1751014404.422284000,,,1292,,
1751014404.422287000,,,1292,,
1751014404.422294000,,,1292,,
1751014404.422297000,,,837,,
1751014404.422300000,,,1285,,
1751014404.422302000,,,1292,,
1751014404.422306000,,,1292,,
1751014404.422308000,,,1292,,
1751014404.422456000,,,95,,
1751014404.422517000,,,95,,
1751014404.423491000,,,1292,,
1751014404.423492000,,,1292,,
